t,y,u,ref,a1_est,a2_est,b1_est,b2_est,Kp,Ki,Kd
8.96,3.2852507247642915e-08,1.8602762159353666e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
8.98,3.11162060603585e-08,1.7597331042438187e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
9.0,2.9470552288999693e-08,1.664564512811562e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
9.02,2.791087655076259e-08,1.5744864302763024e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
9.040000000000001,2.643274638995701e-08,1.4892298241107875e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
9.06,2.5031954460021364e-08,1.4085392268049656e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
9.08,2.370450729235821e-08,1.3321730200613477e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
9.1,2.2446614614091546e-08,1.2599021017774732e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
9.120000000000001,2.12546791779453e-08,1.1915093332497176e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
9.14,2.0125287095192807e-08,1.1267889451721111e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
9.16,1.9055198644162172e-08,1.0655459555783462e-07,0.0,-2.0061557310942297,0.9998488054842276,0.00029192539084806025,0.000292918208656803,58.04689824960832,61.64732051394589,10.959523646923715
